test_id,lang_name,answer_no,answer,cognate,morphemic_parse
1,Slovene,28,izdrl,0.5,"{'PREF': ['iz'], 'ROOT': ['dr'], 'SUFF': ['l']}"
1,Slovene,29,premočeni,1,"{'PREF': ['pre'], 'ROOT': ['moč'], 'SUFF': ['en'], 'END': ['i']}"
1,Slovene,30,skočil,0.5,"{'ROOT': ['skoč'], 'SUFF': ['i', 'l']}"
1,Slovene,31,poveljnik,0.5,"{'PREF': ['po'], 'ROOT': ['velj'], 'SUFF': ['nik']}"
1,Slovene,32,vratu,0.5,"{'ROOT': ['vrat'], 'END': ['u']}"
1,Slovene,33,zdirjali,0,"{'PREF': ['z'], 'ROOT': ['dir'], 'SUFF': ['ja', 'l'], 'END': ['i']}"
1,Slovene,34,oblak,0.5,{'ROOT': ['oblak']}
1,Slovene,35,sulic,0,{'ROOT': ['sulic']}
1,Slovene,36,veselo,1,"{'ROOT': ['vesel'], 'END': ['o']}"
1,Slovene,37,lesketajočimi,0,"{'ROOT': ['lesk'], 'SUFF': ['et', 'a', 'joč'], 'END': ['imi']}"
1,Slovene,38,vojak,0.5,"{'ROOT': ['voj'], 'SUFF': ['ak']}"
1,Slovene,39,trobenta,1,"{'ROOT': ['trobent'], 'END': ['a']}"
1,Slovene,40,namrščil,1,"{'PREF': ['na'], 'ROOT': ['mršč'], 'SUFF': ['i', 'l']}"
1,Slovene,41,šel,0.5,"{'ROOT': ['š'], 'SUFF': ['e', 'l']}"
1,Slovene,42,stopali,0.5,"{'ROOT': ['stop'], 'SUFF': ['a', 'l'], 'END': ['i']}"
2,Slovene,0,praznem,0.5,"{'ROOT': ['prazn'], 'END': ['em']}"
2,Slovene,1,hodniku,0.5,"{'ROOT': ['hod'], 'SUFF': ['nik'], 'END': ['u']}"
2,Slovene,2,stavbi,0,"{'ROOT': ['stavb'], 'END': ['i']}"
2,Slovene,3,zastekljene,1,"{'PREF': ['za'], 'ROOT': ['steklj'], 'SUFF': ['en'], 'END': ['e']}"
2,Slovene,4,instrumenti,1,"{'ROOT': ['instrument'], 'END': ['i']}"
2,Slovene,5,naslanjači,0,"{'ROOT': ['naslan'], 'SUFF': ['jač'], 'END': ['i']}"
2,Slovene,6,senčniki,0,"{'ROOT': ['senč'], 'SUFF': ['nik'], 'END': ['i']}"
2,Slovene,7,napeljave,0,"{'PREF': ['na'], 'ROOT': ['pelj'], 'SUFF': ['av'], 'END': ['e']}"
2,Slovene,8,sprejeli,0,"{'PREF': ['s'], 'ROOT': ['prej'], 'SUFF': ['e', 'l'], 'END': ['i']}"
2,Slovene,9,mizici,0,"{'ROOT': ['miz'], 'SUFF': ['ic'], 'END': ['i']}"
2,Slovene,10,preudarjati,0,"{'PREF': ['pre'], 'ROOT': ['udarj'], 'SUFF': ['a'], 'END': ['ti']}"
2,Slovene,11,mikavna,0,"{'ROOT': ['mik'], 'SUFF': ['av', 'n'], 'END': ['a']}"
2,Slovene,12,izmišljene,1,"{'PREF': ['iz'], 'ROOT': ['mišlj'], 'SUFF': ['en'], 'END': ['e']}"
2,Slovene,13,zadržujejo,1,"{'PREF': ['za'], 'ROOT': ['drž'], 'SUFF': ['uje'], 'END': ['jo']}"
2,Slovene,14,današnji,1,"{'ROOT': ['današ'], 'SUFF': ['nj'], 'END': ['i']}"
2,Slovene,15,včerajšnjega,1,"{'ROOT': ['včeraj'], 'SUFF': ['šn'], 'END': ['jega']}"
2,Slovene,16,dvomljiva,0,"{'ROOT': ['dvom'], 'SUFF': ['ljiv'], 'END': ['a']}"
2,Slovene,17,slaboumnež,0.5,"{'ROOT': ['slab', 'um'], 'LINK': ['o'], 'SUFF': ['n', 'ež']}"
2,Slovene,18,pripovedovati,1,"{'PREF': ['pri'], 'ROOT': ['poved'], 'SUFF': ['ova'], 'END': ['ti']}"
2,Slovene,19,včerajšnja,1,"{'ROOT': ['včeraj'], 'SUFF': ['šn'], 'END': ['ja']}"
2,Slovene,20,popačeno,0.5,"{'PREF': ['po'], 'ROOT': ['pač'], 'SUFF': ['en'], 'END': ['o']}"
2,Slovene,21,zagrniti,0,"{'PREF': ['za'], 'ROOT': ['grn'], 'SUFF': ['i'], 'END': ['ti']}"
2,Slovene,22,uresničiti,0,"{'PREF': ['u'], 'ROOT': ['resnič'], 'SUFF': ['i'], 'END': ['ti']}"
2,Slovene,23,vprašanj,1,"{'ROOT': ['vpraš'], 'SUFF': ['anj']}"
2,Slovene,24,vprašali,1,"{'ROOT': ['vpraš'], 'SUFF': ['a', 'l'], 'END': ['i']}"
2,Slovene,25,življenju,1,"{'ROOT': ['življ'], 'SUFF': ['enj'], 'END': ['u']}"
2,Slovene,26,stran,1,{'ROOT': ['stran']}
2,Slovene,27,sorodnikih,1,"{'PREF': ['so'], 'ROOT': ['rod'], 'SUFF': ['nik'], 'END': ['ih']}"
2,Slovene,28,umrl,1,"{'PREF': ['u'], 'ROOT': ['mr'], 'SUFF': ['l']}"
2,Slovene,29,pil,1,"{'ROOT': ['pi'], 'SUFF': ['l']}"
2,Slovene,30,včeraj,1,{'ROOT': ['včeraj']}
2,Slovene,31,čudili,0.5,"{'ROOT': ['čud'], 'SUFF': ['i', 'l'], 'END': ['i']}"
2,Slovene,32,odstopila,1,"{'PREF': ['od'], 'ROOT': ['stop'], 'SUFF': ['i', 'l'], 'END': ['a']}"
2,Slovene,33,utripe,0,"{'ROOT': ['utrip'], 'END': ['e']}"
2,Slovene,34,oči,0.5,"{'ROOT': ['oč'], 'END': ['i']}"
2,Slovene,35,pomoč,1,{'ROOT': ['pomoč']}
2,Slovene,36,hrbtenico,0.5,"{'ROOT': ['hrbt'], 'SUFF': ['en', 'ic'], 'END': ['o']}"
2,Slovene,37,koži,1,"{'ROOT': ['kož'], 'END': ['i']}"
2,Slovene,38,odskakovale,0.5,"{'PREF': ['od'], 'ROOT': ['skak'], 'SUFF': ['ova', 'l'], 'END': ['e']}"
2,Slovene,39,gumastimi,0,"{'ROOT': ['gum'], 'SUFF': ['ast'], 'END': ['imi']}"
3,Slovene,0,molitev,1,"{'ROOT': ['mol'], 'SUFF': ['i', 'tev']}"
3,Slovene,1,božanstvo,1,"{'ROOT': ['bož'], 'SUFF': ['an', 'stv'], 'END': ['o']}"
3,Slovene,2,usmiljenosti,1,"{'PREF': ['u', 's'], 'ROOT': ['milj'], 'SUFF': ['en', 'ost'], 'END': ['i']}"
3,Slovene,3,grožnje,1,"{'ROOT': ['grož'], 'SUFF': ['nj'], 'END': ['e']}"
3,Slovene,4,bila,0.5,"{'ROOT': ['bi'], 'SUFF': ['l'], 'END': ['a']}"
3,Slovene,5,časa,0.5,"{'ROOT': ['čas'], 'END': ['a']}"
3,Slovene,6,mestom,0.5,"{'ROOT': ['mest'], 'END': ['om']}"
3,Slovene,7,živahno,0.5,"{'ROOT': ['živ'], 'SUFF': ['ah', 'n'], 'END': ['o']}"
3,Slovene,8,stebri,0,"{'ROOT': ['stebr'], 'END': ['i']}"
3,Slovene,9,varstvom,0,"{'ROOT': ['var'], 'SUFF': ['stv'], 'END': ['om']}"
3,Slovene,10,sicer,0,{'ROOT': ['sicer']}
3,Slovene,11,stezicah,0.5,"{'ROOT': ['stez'], 'SUFF': ['ic'], 'END': ['ah']}"
3,Slovene,12,gručice,0.5,"{'ROOT': ['gruč'], 'SUFF': ['ic'], 'END': ['e']}"
3,Slovene,13,mesta,0.5,"{'ROOT': ['mest'], 'END': ['a']}"
3,Slovene,14,mestu,0.5,"{'ROOT': ['mest'], 'END': ['u']}"
3,Slovene,15,zajeli,0.5,"{'PREF': ['za'], 'ROOT': ['je'], 'SUFF': ['l'], 'END': ['i']}"
3,Slovene,16,mesto,0.5,"{'ROOT': ['mest'], 'END': ['o']}"
3,Slovene,17,bogovi,1,"{'ROOT': ['bog'], 'END': ['ovi']}"
3,Slovene,18,močna,1,"{'ROOT': ['moč'], 'SUFF': ['n'], 'END': ['a']}"
3,Slovene,19,gostilno,0.5,"{'ROOT': ['gost'], 'SUFF': ['iln'], 'END': ['o']}"
3,Slovene,20,gospod,1,{'ROOT': ['gospod']}
3,Slovene,21,ukaz,1,{'ROOT': ['ukaz']}
3,Slovene,22,konjih,1,"{'ROOT': ['konj'], 'END': ['ih']}"
3,Slovene,23,jahali,0.5,"{'ROOT': ['jah'], 'SUFF': ['a', 'l'], 'END': ['i']}"
3,Slovene,24,mesta,0.5,"{'ROOT': ['mest'], 'END': ['a']}"
3,Slovene,25,spraševati,1,"{'PREF': ['s'], 'ROOT': ['praš'], 'SUFF': ['eva'], 'END': ['ti']}"
3,Slovene,26,mesta,0.5,"{'ROOT': ['mest'], 'END': ['a']}"
3,Slovene,27,gospod,1,{'ROOT': ['gospod']}
3,Slovene,28,velikem,0.5,"{'ROOT': ['velik'], 'END': ['em']}"
3,Slovene,29,mesta,0.5,"{'ROOT': ['mest'], 'END': ['a']}"
3,Slovene,30,ogenj,0.5,{'ROOT': ['ogenj']}
3,Slovene,31,nove,1,"{'ROOT': ['nov'], 'END': ['e']}"
3,Slovene,32,dima,1,"{'ROOT': ['dim'], 'END': ['a']}"
3,Slovene,33,pripeljali,0.5,"{'PREF': ['pri'], 'ROOT': ['pelj'], 'SUFF': ['a', 'l'], 'END': ['i']}"
3,Slovene,34,pognal,0,"{'PREF': ['po'], 'ROOT': ['gn'], 'SUFF': ['a', 'l']}"
4,Slovene,0,pokazal,0.5,"{'PREF': ['po'], 'ROOT': ['kaz'], 'SUFF': ['a', 'l']}"
4,Slovene,1,misli,0.5,"{'ROOT': ['misl'], 'SUFF': ['i']}"
4,Slovene,2,počasno,0.5,"{'PREF': ['po'], 'ROOT': ['čas'], 'SUFF': ['n'], 'END': ['o']}"
4,Slovene,3,kri,1,{'ROOT': ['kri']}
4,Slovene,4,razsodnosti,0.5,"{'PREF': ['raz'], 'ROOT': ['sod'], 'SUFF': ['n', 'ost'], 'END': ['i']}"
4,Slovene,5,mestnih,0.5,"{'ROOT': ['mest'], 'SUFF': ['n'], 'END': ['ih']}"
4,Slovene,6,suženjskem,0,"{'ROOT': ['suženj'], 'SUFF': ['sk'], 'END': ['em']}"
4,Slovene,7,prebrisani,0,"{'PREF': ['pre'], 'ROOT': ['bris'], 'SUFF': ['an'], 'END': ['i']}"
4,Slovene,8,spretni,0.5,"{'ROOT': ['spret'], 'SUFF': ['n'], 'END': ['i']}"
4,Slovene,9,ljubezni,1,"{'ROOT': ['ljubezn'], 'END': ['i']}"
4,Slovene,10,želi,0.5,"{'ROOT': ['žel'], 'SUFF': ['i']}"
4,Slovene,11,najmlajših,0.5,"{'PREF': ['naj'], 'ROOT': ['mlaj'], 'SUFF': ['š'], 'END': ['ih']}"
4,Slovene,12,gre,0,"{'ROOT': ['gr'], 'SUFF': ['e']}"
4,Slovene,13,odpovedati,0.5,"{'PREF': ['od'], 'ROOT': ['poved'], 'SUFF': ['a'], 'END': ['ti']}"
4,Slovene,14,vojaška,1,"{'ROOT': ['voj'], 'SUFF': ['a', 'šk'], 'END': ['a']}"
4,Slovene,15,samovoljnosti,1,"{'ROOT': ['sam', 'volj'], 'LINK': ['o'], 'SUFF': ['n', 'ost'], 'END': ['i']}"
4,Slovene,16,ukaz,1,{'ROOT': ['ukaz']}
4,Slovene,17,bivanje,1,"{'ROOT': ['bi'], 'SUFF': ['va', 'nj'], 'END': ['e']}"
4,Slovene,18,pokorščino,1,"{'ROOT': ['pokoršč'], 'SUFF': ['in'], 'END': ['o']}"
4,Slovene,19,mej,0,{'ROOT': ['mej']}
4,Slovene,20,ranjema,0.5,"{'ROOT': ['ranj'], 'SUFF': ['em'], 'END': ['a']}"
4,Slovene,21,begu,1,"{'ROOT': ['beg'], 'END': ['u']}"
4,Slovene,22,uganka,0,"{'ROOT': ['ugan'], 'SUFF': ['k'], 'END': ['a']}"
4,Slovene,23,razbijal,0.5,"{'PREF': ['raz'], 'ROOT': ['bij'], 'SUFF': ['a', 'l']}"
4,Slovene,24,resnico,0,"{'ROOT': ['resnic'], 'END': ['o']}"
4,Slovene,25,ravnodušna,0.5,"{'ROOT': ['ravn', 'duš'], 'LINK': ['o'], 'SUFF': ['n'], 'END': ['a']}"
4,Slovene,26,ljubezen,1,{'ROOT': ['ljubezen']}
4,Slovene,27,ljubkovanje,0.5,"{'ROOT': ['ljubk'], 'SUFF': ['ova', 'nj'], 'END': ['e']}"
4,Slovene,28,potratni,0,"{'PREF': ['po'], 'ROOT': ['trat'], 'SUFF': ['n'], 'END': ['i']}"
4,Slovene,29,vprašanje,1,"{'ROOT': ['vpraš'], 'SUFF': ['a', 'nj'], 'END': ['e']}"
4,Slovene,30,občutka,1,"{'PREF': ['ob'], 'ROOT': ['čut'], 'SUFF': ['k'], 'END': ['a']}"
4,Slovene,31,brezno,0.5,"{'ROOT': ['brezn'], 'END': ['o']}"
4,Slovene,32,izgubiti,0,"{'PREF': ['iz'], 'ROOT': ['gub'], 'SUFF': ['i'], 'END': ['ti']}"
4,Slovene,33,ravnotežja,0.5,"{'ROOT': ['ravn', 'tež'], 'LINK': ['o'], 'SUFF': ['j'], 'END': ['a']}"
4,Slovene,34,rad,0,{'ROOT': ['rad']}
4,Slovene,35,vedel,0.5,"{'ROOT': ['ved'], 'SUFF': ['e', 'l']}"
4,Slovene,36,najti,1,"{'ROOT': ['naj'], 'END': ['ti']}"
4,Slovene,37,domišljije,0,"{'ROOT': ['domišlj'], 'SUFF': ['ij'], 'END': ['e']}"
4,Slovene,38,spominjal,1,"{'PREF': ['s'], 'ROOT': ['pomin'], 'SUFF': ['ja', 'l']}"
4,Slovene,39,prsih,0.5,"{'ROOT': ['prs'], 'END': ['ih']}"
4,Slovene,40,plamen,1,{'ROOT': ['plamen']}
4,Slovene,41,ljubil,1,"{'ROOT': ['ljub'], 'SUFF': ['i', 'l']}"
4,Slovene,42,ljubila,1,"{'ROOT': ['ljub'], 'SUFF': ['i', 'l'], 'END': ['a']}"
4,Slovene,43,bridkost,0,"{'ROOT': ['bridk'], 'SUFF': ['ost']}"
5,Slovene,0,očmi,0.5,"{'ROOT': ['oč'], 'END': ['mi']}"
5,Slovene,1,znoja,0.5,"{'ROOT': ['znoj'], 'END': ['a']}"
5,Slovene,2,iztrgati,0.5,"{'PREF': ['iz'], 'ROOT': ['trg'], 'SUFF': ['a'], 'END': ['ti']}"
5,Slovene,3,življenju,1,"{'ROOT': ['življ'], 'SUFF': ['enj'], 'END': ['u']}"
5,Slovene,4,rad,0,{'ROOT': ['rad']}
5,Slovene,5,spomnia,1,"{'PREF': ['s'], 'ROOT': ['pomn'], 'SUFF': ['i'], 'END': ['a']}"
5,Slovene,6,življenje,1,"{'ROOT': ['življ'], 'SUFF': ['enj'], 'END': ['e']}"
5,Slovene,7,besedo,0.5,"{'ROOT': ['besed'], 'END': ['o']}"
5,Slovene,8,vodometu,0.5,"{'ROOT': ['vod', 'met'], 'LINK': ['o'], 'END': ['u']}"
5,Slovene,9,poželenja,1,"{'PREF': ['po'], 'ROOT': ['žel'], 'SUFF': ['e', 'nj'], 'END': ['a']}"
5,Slovene,10,božanstvi,0.5,"{'ROOT': ['bož'], 'SUFF': ['an', 'stv'], 'END': ['i']}"
5,Slovene,11,pomislil,0.5,"{'PREF': ['po'], 'ROOT': ['misl'], 'SUFF': ['i', 'l']}"
5,Slovene,12,kri,1,{'ROOT': ['kri']}
5,Slovene,13,življenje,1,"{'ROOT': ['življ'], 'SUFF': ['enj'], 'END': ['e']}"
5,Slovene,14,grozna,0.5,"{'ROOT': ['groz'], 'SUFF': ['n'], 'END': ['a']}"
5,Slovene,15,stene,1,"{'ROOT': ['sten'], 'END': ['e']}"
5,Slovene,16,živeti,1,"{'ROOT': ['živ'], 'SUFF': ['e'], 'END': ['ti']}"
5,Slovene,17,umreti,1,"{'PREF': ['u'], 'ROOT': ['mr'], 'SUFF': ['e'], 'END': ['ti']}"
5,Slovene,18,olajšanja,0,"{'PREF': ['o'], 'ROOT': ['lajš'], 'SUFF': ['a', 'nj'], 'END': ['a']}"
5,Slovene,19,vaz,0.5,{'ROOT': ['vaz']}
5,Slovene,20,domačnih,1,"{'ROOT': ['dom'], 'SUFF': ['a', 'čn'], 'END': ['ih']}"
5,Slovene,21,živeti,1,"{'ROOT': ['živ'], 'SUFF': ['e'], 'END': ['ti']}"
5,Slovene,22,noči,1,"{'ROOT': ['noč'], 'END': ['i']}"
5,Slovene,23,opustil,0.5,"{'PREF': ['o'], 'ROOT': ['pust'], 'SUFF': ['i', 'l']}"
5,Slovene,24,naročil,0.5,"{'PREF': ['na'], 'ROOT': ['roč'], 'SUFF': ['i', 'l']}"
5,Slovene,25,poti,0.5,"{'ROOT': ['pot'], 'END': ['i']}"
5,Slovene,26,orožja,1,"{'ROOT': ['orož'], 'SUFF': ['j'], 'END': ['a']}"
5,Slovene,27,orožja,1,"{'ROOT': ['orož'], 'SUFF': ['j'], 'END': ['a']}"
5,Slovene,28,misli,1,"{'ROOT': ['misl'], 'END': ['i']}"
5,Slovene,29,dobiti,0,"{'PREF': ['do'], 'ROOT': ['bi'], 'END': ['ti']}"
5,Slovene,30,resnico,0,"{'ROOT': ['resnic'], 'END': ['o']}"
5,Slovene,31,upanje,0.5,"{'ROOT': ['up'], 'SUFF': ['a', 'nj'], 'END': ['e']}"
5,Slovene,32,misli,1,"{'ROOT': ['misl'], 'END': ['i']}"
5,Slovene,33,vrnil,1,"{'ROOT': ['vrn'], 'SUFF': ['i', 'l']}"
5,Slovene,34,možnost,0.5,"{'ROOT': ['mož'], 'SUFF': ['n', 'ost']}"
5,Slovene,35,včeraj,1,{'ROOT': ['včeraj']}
5,Slovene,36,pogovoriti,0.5,"{'PREF': ['po'], 'ROOT': ['govor'], 'SUFF': ['i'], 'END': ['ti']}"
6,Slovene,0,obrazu,0.5,"{'ROOT': ['obraz'], 'END': ['u']}"
6,Slovene,1,večer,1,{'ROOT': ['večer']}
6,Slovene,2,potemnela,0.5,"{'PREF': ['po'], 'ROOT': ['temn'], 'SUFF': ['e', 'l'], 'END': ['a']}"
6,Slovene,3,vesla,1,"{'ROOT': ['vesl'], 'END': ['a']}"
6,Slovene,4,ženske,0.5,"{'ROOT': ['žen'], 'SUFF': ['sk'], 'END': ['e']}"
6,Slovene,5,klopeh,0,"{'ROOT': ['klop'], 'END': ['eh']}"
6,Slovene,6,ljudje,0.5,"{'ROOT': ['ljudj'], 'END': ['e']}"
6,Slovene,7,kvadrata,1,"{'ROOT': ['kvadrat'], 'END': ['a']}"
6,Slovene,8,luna,1,"{'ROOT': ['lun'], 'END': ['a']}"
6,Slovene,9,zlata,1,"{'ROOT': ['zlat'], 'END': ['a']}"
6,Slovene,10,opazil,0.5,"{'PREF': ['o'], 'ROOT': ['paz'], 'SUFF': ['i', 'l']}"
6,Slovene,11,zgodbo,0,"{'ROOT': ['zgod'], 'SUFF': ['b'], 'END': ['o']}"
6,Slovene,12,večer,1,{'ROOT': ['večer']}
6,Slovene,13,pripovedoval,0.5,"{'PREF': ['pri'], 'ROOT': ['poved'], 'SUFF': ['ova', 'l']}"
6,Slovene,14,pripovedoval,0.5,"{'PREF': ['pri'], 'ROOT': ['poved'], 'SUFF': ['ova', 'l']}"
6,Slovene,15,obraz,0.5,{'ROOT': ['obraz']}
6,Slovene,16,pripoved,0.5,"{'PREF': ['pri'], 'ROOT': ['poved']}"
6,Slovene,17,pripovedujejo,0.5,"{'PREF': ['pri'], 'ROOT': ['poved'], 'SUFF': ['uje'], 'END': ['jo']}"
6,Slovene,18,odvrnil,0.5,"{'PREF': ['od'], 'ROOT': ['vrn'], 'SUFF': ['i', 'l']}"
6,Slovene,19,zapisano,1,"{'PREF': ['za'], 'ROOT': ['pis'], 'SUFF': ['an'], 'END': ['o']}"
6,Slovene,20,zgodovinski,0,"{'ROOT': ['zgod'], 'SUFF': ['ov', 'in', 'sk'], 'END': ['i']}"
6,Slovene,21,osupnil,0.5,"{'PREF': ['o'], 'ROOT': ['supn'], 'SUFF': ['i', 'l']}"
6,Slovene,22,šla,0.5,"{'ROOT': ['š'], 'SUFF': ['l'], 'END': ['a']}"
6,Slovene,23,trditi,1,"{'ROOT': ['trd'], 'SUFF': ['i'], 'END': ['ti']}"
6,Slovene,24,povedali,0.5,"{'ROOT': ['poved'], 'SUFF': ['a', 'l'], 'END': ['i']}"
6,Slovene,25,potrditi,1,"{'PREF': ['po'], 'ROOT': ['trd'], 'SUFF': ['i'], 'END': ['ti']}"
6,Slovene,26,polomljeno,1,"{'PREF': ['po'], 'ROOT': ['lomlj'], 'SUFF': ['en'], 'END': ['o']}"
6,Slovene,27,približata,0.5,"{'PREF': ['pri'], 'ROOT': ['bliž'], 'END': ['ata']}"
6,Slovene,28,nagnila,0.5,"{'PREF': ['na'], 'ROOT': ['gn'], 'SUFF': ['i', 'l'], 'END': ['a']}"
6,Slovene,29,kazal,0.5,"{'ROOT': ['kaz'], 'SUFF': ['a', 'l']}"
6,Slovene,30,šepetati,0.5,"{'ROOT': ['šepet'], 'SUFF': ['a'], 'END': ['ti']}"
6,Slovene,31,bil,0.5,"{'ROOT': ['bi'], 'SUFF': ['l']}"
6,Slovene,32,balkonu,1,"{'ROOT': ['balkon'], 'END': ['u']}"
6,Slovene,33,skrivaj,0.5,"{'ROOT': ['skriv'], 'SUFF': ['aj']}"
6,Slovene,34,čisto,0,"{'ROOT': ['čist'], 'END': ['o']}"
