test_id,lang_name,answer_no,answer,cognate,morphemic_parse
1,Ukranian,23,кам’яним,1,"{'ROOT': ['кам’'], 'SUFF': ['ян'], 'END': ['им']}"
1,Ukranian,24,виноград,1,"{'ROOT': ['вин', 'град'], 'LINK': ['о']}"
1,Ukranian,25,шляхом,0.5,"{'ROOT': ['шлях'], 'END': ['ом']}"
1,Ukranian,26,хлопчик,0.5,"{'ROOT': ['хлоп'], 'SUFF': ['чик']}"
1,Ukranian,27,командир,1,{'ROOT': ['командир']}
1,Ukranian,28,вихопив,0.5,"{'PREF': ['ви'], 'ROOT': ['хоп'], 'SUFF': ['и', 'в']}"
1,Ukranian,29,змоклий,1,"{'PREF': ['з'], 'ROOT': ['мок'], 'SUFF': ['л'], 'END': ['ий']}"
1,Ukranian,30,сахнувся,0,"{'ROOT': ['сах'], 'SUFF': ['н', 'у', 'в'], 'POSTFIX': ['ся']}"
1,Ukranian,31,командир,1,{'ROOT': ['командир']}
1,Ukranian,32,шиї,1,"{'ROOT': ['ши'], 'END': ['ї']}"
1,Ukranian,33,полетіли,1,"{'PREF': ['по'], 'ROOT': ['лет'], 'SUFF': ['і', 'л'], 'END': ['и']}"
1,Ukranian,34,хмарі,0.5,"{'ROOT': ['хмар'], 'END': ['і']}"
1,Ukranian,35,списів,0,"{'ROOT': ['спис'], 'END': ['ів']}"
1,Ukranian,36,весело,1,"{'ROOT': ['весел'], 'END': ['о']}"
1,Ukranian,37,блискучими,0.5,"{'ROOT': ['блиск'], 'SUFF': ['уч'], 'END': ['ими']}"
1,Ukranian,38,солдат,1,{'ROOT': ['солдат']}
1,Ukranian,39,сурмою,0,"{'ROOT': ['сурм'], 'END': ['ою']}"
1,Ukranian,40,морщачи,1,"{'ROOT': ['морщ'], 'END': ['ачи']}"
1,Ukranian,41,рушив,0,"{'ROOT': ['руш'], 'SUFF': ['и', 'в']}"
1,Ukranian,42,рушив,0,"{'ROOT': ['руш'], 'SUFF': ['и', 'в']}"
2,Ukranian,0,порожнім,0.5,"{'ROOT': ['порожн'], 'END': ['ім']}"
2,Ukranian,1,коридором,1,"{'ROOT': ['коридор'], 'END': ['ом']}"
2,Ukranian,2,будівлі,0,"{'ROOT': ['будівл'], 'END': ['і']}"
2,Ukranian,3,скляні,1,"{'ROOT': ['скл'], 'SUFF': ['ян'], 'END': ['і']}"
2,Ukranian,4,інструментами,1,"{'ROOT': ['інструмент'], 'END': ['ами']}"
2,Ukranian,5,крісла,1,"{'ROOT': ['крісл'], 'END': ['а']}"
2,Ukranian,6,ковпаками,1,"{'ROOT': ['ковпак'], 'END': ['ами']}"
2,Ukranian,7,дроти,0,"{'ROOT': ['дрот'], 'END': ['и']}"
2,Ukranian,8,заходилися,0,"{'PREF': ['за'], 'ROOT': ['ход'], 'SUFF': ['и', 'л'], 'END': ['и'], 'POSTFIX': ['ся']}"
2,Ukranian,9,столик,1,"{'ROOT': ['стол'], 'SUFF': ['ик']}"
2,Ukranian,10,обдумувати,1,"{'PREF': ['об'], 'ROOT': ['дум'], 'SUFF': ['ува'], 'END': ['ти']}"
2,Ukranian,11,спокушав,0.5,"{'PREF': ['с'], 'ROOT': ['покуш'], 'SUFF': ['а', 'в']}"
2,Ukranian,12,мудровані,0.5,"{'ROOT': ['мудр'], 'SUFF': ['ова', 'н'], 'END': ['і']}"
2,Ukranian,13,затримали,0,"{'PREF': ['за'], 'ROOT': ['трим'], 'SUFF': ['а', 'л'], 'END': ['и']}"
2,Ukranian,14,сьогоднішній,1,"{'ROOT': ['сьогодні'], 'SUFF': ['шн'], 'END': ['ій']}"
2,Ukranian,15,вчорашнього,1,"{'ROOT': ['вчора'], 'SUFF': ['шнь'], 'END': ['ого']}"
2,Ukranian,16,сумнівним,1,"{'ROOT': ['сумн'], 'SUFF': ['ів', 'н'], 'END': ['им']}"
2,Ukranian,17,божевільний,0,"{'ROOT': ['бож', 'віль'], 'LINK': ['е'], 'SUFF': ['н'], 'END': ['ий']}"
2,Ukranian,18,розповідь,1,"{'PREF': ['роз'], 'ROOT': ['повідь']}"
2,Ukranian,19,вчорашній,1,"{'ROOT': ['вчора'], 'SUFF': ['шн'], 'END': ['ій']}"
2,Ukranian,20,перекручено,0.5,"{'PREF': ['пере'], 'ROOT': ['круч'], 'SUFF': ['ен'], 'END': ['о']}"
2,Ukranian,21,замкнутися,1,"{'PREF': ['за'], 'ROOT': ['мк'], 'SUFF': ['н', 'у'], 'END': ['ти'], 'POSTFIX': ['ся']}"
2,Ukranian,22,здійснити,0.5,"{'PREF': ['з'], 'ROOT': ['дійсн'], 'SUFF': ['и'], 'END': ['ти']}"
2,Ukranian,23,запитань,0.5,"{'PREF': ['за'], 'ROOT': ['пит'], 'SUFF': ['ань']}"
2,Ukranian,24,випитали,0.5,"{'PREF': ['ви'], 'ROOT': ['пит'], 'SUFF': ['а', 'л'], 'END': ['и']}"
2,Ukranian,25,життя,1,"{'ROOT': ['жи'], 'SUFF': ['тт'], 'END': ['я']}"
2,Ukranian,26,сторінку,1,"{'ROOT': ['сторін'], 'SUFF': ['к'], 'END': ['у']}"
2,Ukranian,27,рідню,1,"{'ROOT': ['рідн'], 'END': ['ю']}"
2,Ukranian,28,помер,1,"{'PREF': ['по'], 'ROOT': ['мер']}"
2,Ukranian,29,пив,1,"{'ROOT': ['пи'], 'SUFF': ['в']}"
2,Ukranian,30,вчорашню,1,"{'ROOT': ['вчора'], 'SUFF': ['шн'], 'END': ['ю']}"
2,Ukranian,31,дивувалися,1,"{'ROOT': ['див'], 'SUFF': ['ува', 'л'], 'END': ['и'], 'POSTFIX': ['ся']}"
2,Ukranian,32,поступилась,1,"{'PREF': ['по'], 'ROOT': ['ступ'], 'SUFF': ['и', 'л'], 'END': ['а'], 'POSTFIX': ['сь']}"
2,Ukranian,33,пульс,1,{'ROOT': ['пульс']}
2,Ukranian,34,очі,0.5,"{'ROOT': ['оч'], 'END': ['і']}"
2,Ukranian,35,допомогу,1,"{'PREF': ['до'], 'ROOT': ['помог'], 'END': ['у']}"
2,Ukranian,36,спину,1,"{'ROOT': ['спин'], 'END': ['у']}"
2,Ukranian,37,шкірі,0.5,"{'ROOT': ['шкір'], 'END': ['і']}"
2,Ukranian,38,підскакували,0.5,"{'PREF': ['під'], 'ROOT': ['скак'], 'SUFF': ['ува', 'л'], 'END': ['и']}"
2,Ukranian,39,гумови,0,"{'ROOT': ['гум'], 'SUFF': ['ов'], 'END': ['и']}"
3,Ukranian,0,молитва,1,"{'ROOT': ['мол'], 'SUFF': ['и', 'тв'], 'END': ['а']}"
3,Ukranian,1,бога,1,"{'ROOT': ['бог'], 'END': ['а']}"
3,Ukranian,2,милосердя,1,"{'ROOT': ['мил', 'серд'], 'LINK': ['о'], 'END': ['я']}"
3,Ukranian,3,погрози,1,"{'PREF': ['по'], 'ROOT': ['гроз'], 'END': ['и']}"
3,Ukranian,4,лежала,1,"{'ROOT': ['леж'], 'SUFF': ['а', 'л'], 'END': ['а']}"
3,Ukranian,5,час,0.5,{'ROOT': ['час']}
3,Ukranian,6,містом,0.5,"{'ROOT': ['міст'], 'END': ['ом']}"
3,Ukranian,7,рух,0,{'ROOT': ['рух']}
3,Ukranian,8,колонами,1,"{'ROOT': ['колон'], 'END': ['ами']}"
3,Ukranian,9,опікою,0.5,"{'ROOT': ['опік'], 'END': ['ою']}"
3,Ukranian,10,сунули,0,"{'ROOT': ['су'], 'SUFF': ['н', 'у', 'л'], 'END': ['и']}"
3,Ukranian,11,стежками,0.5,"{'ROOT': ['стежк'], 'END': ['ами']}"
3,Ukranian,12,гуртики,0,"{'ROOT': ['гурт'], 'SUFF': ['ик'], 'END': ['и']}"
3,Ukranian,13,міста,0.5,"{'ROOT': ['міст'], 'END': ['а']}"
3,Ukranian,14,нього,0,"{'ROOT': ['нь'], 'END': ['ого']}"
3,Ukranian,15,чулися,0,"{'ROOT': ['чу'], 'SUFF': ['л'], 'END': ['и'], 'POSTFIX': ['ся']}"
3,Ukranian,16,місто,0.5,"{'ROOT': ['міст'], 'END': ['о']}"
3,Ukranian,17,боги,1,"{'ROOT': ['бог'], 'END': ['и']}"
3,Ukranian,18,сильною,0.5,"{'ROOT': ['силь'], 'SUFF': ['н'], 'END': ['ою']}"
3,Ukranian,19,постоялим,1,"{'PREF': ['по'], 'ROOT': ['сто'], 'SUFF': ['я', 'л'], 'END': ['им']}"
3,Ukranian,20,господаря,1,"{'ROOT': ['господар'], 'END': ['я']}"
3,Ukranian,21,наказом,1,"{'ROOT': ['наказ'], 'END': ['ом']}"
3,Ukranian,22,кінних,1,"{'ROOT': ['кін'], 'SUFF': ['н'], 'END': ['их']}"
3,Ukranian,23,їхали,0.5,"{'ROOT': ['їх'], 'SUFF': ['а', 'л'], 'END': ['и']}"
3,Ukranian,24,міста,0.5,"{'ROOT': ['міст'], 'END': ['а']}"
3,Ukranian,25,запитувати,0.5,"{'PREF': ['за'], 'ROOT': ['пит'], 'SUFF': ['ува'], 'END': ['ти']}"
3,Ukranian,26,міста,0.5,"{'ROOT': ['міст'], 'END': ['а']}"
3,Ukranian,27,пане,0.5,"{'ROOT': ['пан'], 'END': ['е']}"
3,Ukranian,28,великого,0.5,"{'ROOT': ['велик'], 'END': ['ого']}"
3,Ukranian,29,міста,0.5,"{'ROOT': ['міст'], 'END': ['а']}"
3,Ukranian,30,полум'я,1,"{'ROOT': ['полум’'], 'END': ['я']}"
3,Ukranian,31,нові,1,"{'ROOT': ['нов'], 'END': ['і']}"
3,Ukranian,32,диму,1,"{'ROOT': ['дим'], 'END': ['у']}"
3,Ukranian,33,подали,0.5,"{'PREF': ['по'], 'ROOT': ['да'], 'SUFF': ['л'], 'END': ['и']}"
3,Ukranian,34,скочив,1,"{'ROOT': ['скоч'], 'SUFF': ['и', 'в']}"
4,Ukranian,0,з'являвся,1,"{'PREF': ['з’'], 'ROOT': ['явл'], 'SUFF': ['я', 'в'], 'POSTFIX': ['ся']}"
4,Ukranian,1,думати,1,"{'ROOT': ['дум'], 'SUFF': ['а'], 'END': ['ти']}"
4,Ukranian,2,кваплячись,0,"{'ROOT': ['квапл'], 'SUFF': ['ячи'], 'POSTFIX': ['сь']}"
4,Ukranian,3,кров,1,{'ROOT': ['кров']}
4,Ukranian,4,розуму,1,"{'PREF': ['роз'], 'ROOT': ['ум'], 'END': ['у']}"
4,Ukranian,5,міста,0.5,"{'ROOT': ['міст'], 'END': ['а']}"
4,Ukranian,6,раба,1,"{'ROOT': ['раб'], 'END': ['а']}"
4,Ukranian,7,бувалі,1,"{'ROOT': ['бу'], 'SUFF': ['ва', 'л'], 'END': ['і']}"
4,Ukranian,8,спритними,0.5,"{'ROOT': ['сприт'], 'SUFF': ['н'], 'END': ['ими']}"
4,Ukranian,9,любов'ю,1,"{'ROOT': ['люб'], 'SUFF': ['ов’'], 'END': ['ю']}"
4,Ukranian,10,хоче,0.5,"{'ROOT': ['хоч'], 'END': ['е']}"
4,Ukranian,11,юних,1,"{'ROOT': ['юн'], 'END': ['их']}"
4,Ukranian,12,розуміє,0.5,"{'PREF': ['роз'], 'ROOT': ['ум'], 'SUFF': ['і'], 'END': ['є']}"
4,Ukranian,13,відмовитися,0.5,"{'PREF': ['від'], 'ROOT': ['мов'], 'SUFF': ['и'], 'END': ['ти'], 'POSTFIX': ['ся']}"
4,Ukranian,14,військова,1,"{'ROOT': ['військ'], 'SUFF': ['ов'], 'END': ['а']}"
4,Ukranian,15,свавільність,1,"{'ROOT': ['сва', 'віль'], 'SUFF': ['н', 'ість']}"
4,Ukranian,16,наказ,1,{'ROOT': ['наказ']}
4,Ukranian,17,перебування,1,"{'PREF': ['пере'], 'ROOT': ['був'], 'SUFF': ['анн'], 'END': ['я']}"
4,Ukranian,18,послуху,0.5,"{'PREF': ['по'], 'ROOT': ['слух'], 'END': ['у']}"
4,Ukranian,19,меж,0,{'ROOT': ['меж']}
4,Ukranian,20,страждало,1,"{'ROOT': ['стражд'], 'SUFF': ['а', 'л'], 'END': ['о']}"
4,Ukranian,21,втечі,0.5,"{'PREF': ['в'], 'ROOT': ['теч'], 'END': ['і']}"
4,Ukranian,22,загадка,1,"{'PREF': ['за'], 'ROOT': ['гад'], 'SUFF': ['к'], 'END': ['а']}"
4,Ukranian,23,сушив,0,"{'ROOT': ['суш'], 'SUFF': ['и', 'в']}"
4,Ukranian,24,правду,1,"{'ROOT': ['правд'], 'END': ['у']}"
4,Ukranian,25,байдужим,0,"{'ROOT': ['байдуж'], 'END': ['им']}"
4,Ukranian,26,коханнем,0,"{'ROOT': ['кох'], 'SUFF': ['анн'], 'END': ['ем']}"
4,Ukranian,27,пестощами,0,"{'ROOT': ['пест'], 'SUFF': ['ощ'], 'END': ['ами']}"
4,Ukranian,28,розкішному,1,"{'ROOT': ['розкіш'], 'SUFF': ['н'], 'END': ['ому']}"
4,Ukranian,29,запитання,0.5,"{'PREF': ['за'], 'ROOT': ['пит'], 'SUFF': ['анн'], 'END': ['я']}"
4,Ukranian,30,відчуття,0.5,"{'PREF': ['від'], 'ROOT': ['чут'], 'SUFF': ['т'], 'END': ['я']}"
4,Ukranian,31,прірва,0.5,"{'ROOT': ['прірв'], 'END': ['а']}"
4,Ukranian,32,втратити,1,"{'PREF': ['в'], 'ROOT': ['трат'], 'SUFF': ['и'], 'END': ['ти']}"
4,Ukranian,33,рівноваги,0.5,"{'ROOT': ['рівн', 'ваг'], 'LINK': ['о'], 'END': ['и']}"
4,Ukranian,34,кохає,0,"{'ROOT': ['коха'], 'END': ['є']}"
4,Ukranian,35,розумів,0.5,"{'PREF': ['роз'], 'ROOT': ['ум'], 'SUFF': ['і', 'в']}"
4,Ukranian,36,знайти,1,"{'PREF': ['з'], 'ROOT': ['най'], 'END': ['ти']}"
4,Ukranian,37,уяви,0.5,"{'ROOT': ['уяв'], 'END': ['и']}"
4,Ukranian,38,пригадував,0.5,"{'PREF': ['при'], 'ROOT': ['гад'], 'SUFF': ['ува', 'в']}"
4,Ukranian,39,грудях,1,"{'ROOT': ['груд'], 'END': ['ях']}"
4,Ukranian,40,полум'я,1,"{'ROOT': ['полум’'], 'END': ['я']}"
4,Ukranian,41,кохав,0,"{'ROOT': ['кох'], 'SUFF': ['а', 'в']}"
4,Ukranian,42,коханим,0,"{'ROOT': ['кох'], 'SUFF': ['ан'], 'END': ['им']}"
4,Ukranian,43,туга,0.5,"{'ROOT': ['туг'], 'END': ['а']}"
5,Ukranian,0,очах,0.5,"{'ROOT': ['оч'], 'END': ['ах']}"
5,Ukranian,1,поту,0.5,"{'ROOT': ['пот'], 'END': ['у']}"
5,Ukranian,2,вирвати,1,"{'PREF': ['ви'], 'ROOT': ['рв'], 'SUFF': ['а'], 'END': ['ти']}"
5,Ukranian,3,житті,1,"{'ROOT': ['жи'], 'SUFF': ['тт'], 'END': ['і']}"
5,Ukranian,4,покохав,0,"{'PREF': ['по'], 'ROOT': ['кох'], 'SUFF': ['а', 'в']}"
5,Ukranian,5,пам'яті,1,"{'ROOT': ['пам’ят'], 'END': ['і']}"
5,Ukranian,6,життя,1,"{'ROOT': ['жи'], 'SUFF': ['тт'], 'END': ['я']}"
5,Ukranian,7,слово,1,"{'ROOT': ['слов'], 'END': ['о']}"
5,Ukranian,8,фонтана,1,"{'ROOT': ['фонтан'], 'END': ['а']}"
5,Ukranian,9,бажанішою,0,"{'ROOT': ['баж'], 'SUFF': ['ан', 'іш'], 'END': ['ою']}"
5,Ukranian,10,божеств,0.5,"{'ROOT': ['бож'], 'SUFF': ['еств']}"
5,Ukranian,11,подумав,1,"{'PREF': ['по'], 'ROOT': ['дум'], 'SUFF': ['а', 'в']}"
5,Ukranian,12,кров'ю,1,"{'ROOT': ['кров’'], 'END': ['ю']}"
5,Ukranian,13,життям,1,"{'ROOT': ['жи'], 'SUFF': ['тт'], 'END': ['ям']}"
5,Ukranian,14,жахливий,0,"{'ROOT': ['жах'], 'SUFF': ['лив'], 'END': ['ий']}"
5,Ukranian,15,стіни,1,"{'ROOT': ['стін'], 'END': ['и']}"
5,Ukranian,16,жити,1,"{'ROOT': ['жи'], 'END': ['ти']}"
5,Ukranian,17,померти,1,"{'PREF': ['по'], 'ROOT': ['мер'], 'END': ['ти']}"
5,Ukranian,18,полегшення,0.5,"{'PREF': ['по'], 'ROOT': ['легш'], 'SUFF': ['енн'], 'END': ['я']}"
5,Ukranian,19,горщиків,1,"{'ROOT': ['горщик'], 'END': ['ів']}"
5,Ukranian,20,домовим,1,"{'ROOT': ['дом'], 'SUFF': ['ов'], 'END': ['им']}"
5,Ukranian,21,жити,1,"{'ROOT': ['жи'], 'END': ['ти']}"
5,Ukranian,22,ночі,1,"{'ROOT': ['ноч'], 'END': ['і']}"
5,Ukranian,23,одмовився,0.5,"{'PREF': ['од'], 'ROOT': ['мов'], 'SUFF': ['и', 'в'], 'POSTFIX': ['ся']}"
5,Ukranian,24,наказав,1,"{'ROOT': ['наказ'], 'SUFF': ['а', 'в']}"
5,Ukranian,25,дорогою,1,"{'ROOT': ['дорог'], 'END': ['ою']}"
5,Ukranian,26,зброї,0,"{'ROOT': ['збро'], 'END': ['ї']}"
5,Ukranian,27,зброї,0,"{'ROOT': ['збро'], 'END': ['ї']}"
5,Ukranian,28,думкою,0.5,"{'ROOT': ['дум'], 'SUFF': ['к'], 'END': ['ою']}"
5,Ukranian,29,побачитися,0,"{'PREF': ['по'], 'ROOT': ['бач'], 'SUFF': ['и'], 'END': ['ти'], 'POSTFIX': ['ся']}"
5,Ukranian,30,правду,1,"{'ROOT': ['правд'], 'END': ['у']}"
5,Ukranian,31,надія,1,"{'ROOT': ['наді'], 'END': ['я']}"
5,Ukranian,32,думки,0.5,"{'ROOT': ['дум'], 'SUFF': ['к'], 'END': ['и']}"
5,Ukranian,33,поверне,1,"{'PREF': ['по'], 'ROOT': ['верн'], 'END': ['е']}"
5,Ukranian,34,припущення,0.5,"{'PREF': ['при'], 'ROOT': ['пущ'], 'SUFF': ['енн'], 'END': ['я']}"
5,Ukranian,35,учора,1,{'ROOT': ['учора']}
5,Ukranian,36,побачитись,0,"{'PREF': ['по'], 'ROOT': ['бач'], 'SUFF': ['и'], 'END': ['ти'], 'POSTFIX': ['сь']}"
6,Ukranian,0,обличчі,1,"{'PREF': ['об'], 'ROOT': ['лич'], 'SUFF': ['ч'], 'END': ['і']}"
6,Ukranian,1,вечір,1,{'ROOT': ['вечір']}
6,Ukranian,2,почорніла,1,"{'PREF': ['по'], 'ROOT': ['чорн'], 'SUFF': ['і', 'л'], 'END': ['а']}"
6,Ukranian,3,весла,1,"{'ROOT': ['весл'], 'END': ['а']}"
6,Ukranian,4,громадянки,0,"{'ROOT': ['громад'], 'SUFF': ['ян', 'к'], 'END': ['и']}"
6,Ukranian,5,лавах,0.5,"{'ROOT': ['лав'], 'END': ['ах']}"
6,Ukranian,6,публіка,1,"{'ROOT': ['публік'], 'END': ['а']}"
6,Ukranian,7,квадрата,1,"{'ROOT': ['квадрат'], 'END': ['а']}"
6,Ukranian,8,місяць,0.5,{'ROOT': ['місяць']}
6,Ukranian,9,золотавий,1,"{'ROOT': ['золот'], 'SUFF': ['ав'], 'END': ['ий']}"
6,Ukranian,10,спам’ятався,0.5,"{'PREF': ['с'], 'ROOT': ['пам’ят'], 'SUFF': ['а', 'в'], 'POSTFIX': ['ся']}"
6,Ukranian,11,оповідання,0.5,"{'PREF': ['о'], 'ROOT': ['повід'], 'SUFF': ['анн'], 'END': ['я']}"
6,Ukranian,12,вечір,1,{'ROOT': ['вечір']}
6,Ukranian,13,розповідав,0.5,"{'PREF': ['роз'], 'ROOT': ['повід'], 'SUFF': ['а', 'в']}"
6,Ukranian,14,розповідав,0.5,"{'PREF': ['роз'], 'ROOT': ['повід'], 'SUFF': ['а', 'в']}"
6,Ukranian,15,лице,1,"{'ROOT': ['лиц'], 'END': ['е']}"
6,Ukranian,16,оповідання,0.5,"{'PREF': ['о'], 'ROOT': ['повід'], 'SUFF': ['анн'], 'END': ['я']}"
6,Ukranian,17,оповідями,0.5,"{'PREF': ['о'], 'ROOT': ['повід'], 'END': ['ями']}"
6,Ukranian,18,відгукнувся,0.5,"{'PREF': ['від'], 'ROOT': ['гук'], 'SUFF': ['н', 'у', 'в'], 'POSTFIX': ['ся']}"
6,Ukranian,19,написано,1,"{'PREF': ['на'], 'ROOT': ['пис'], 'SUFF': ['а', 'н'], 'END': ['о']}"
6,Ukranian,20,джерело,0.5,"{'ROOT': ['джерел'], 'END': ['о']}"
6,Ukranian,21,проковтнув,0,"{'PREF': ['про'], 'ROOT': ['ковт'], 'SUFF': ['н', 'у', 'в']}"
6,Ukranian,22,йдучи,1,"{'ROOT': ['йд'], 'SUFF': ['учи']}"
6,Ukranian,23,підтвердити,1,"{'ROOT': ['підтверд'], 'SUFF': ['и'], 'END': ['ти']}"
6,Ukranian,24,розказане,1,"{'PREF': ['роз'], 'ROOT': ['каз'], 'SUFF': ['а', 'н'], 'END': ['е']}"
6,Ukranian,25,підтвердит,1,"{'ROOT': ['підтверд'], 'END': ['ит']}"
6,Ukranian,26,каліченою,0.5,"{'ROOT': ['каліч'], 'SUFF': ['ен'], 'END': ['ою']}"
6,Ukranian,27,поманив,1,"{'PREF': ['по'], 'ROOT': ['ман'], 'SUFF': ['и', 'в']}"
6,Ukranian,28,понахилялися,0.5,"{'PREF': ['по', 'на'], 'ROOT': ['хил'], 'SUFF': ['я', 'л'], 'END': ['и'], 'POSTFIX': ['ся']}"
6,Ukranian,29,з’являвся,1,"{'PREF': ['з’'], 'ROOT': ['явл'], 'SUFF': ['я', 'в'], 'POSTFIX': ['ся']}"
6,Ukranian,30,заговорив,1,"{'PREF': ['за'], 'ROOT': ['говор'], 'SUFF': ['и', 'в']}"
6,Ukranian,31,присутній,1,"{'PREF': ['при'], 'ROOT': ['сут'], 'SUFF': ['н'], 'END': ['ій']}"
6,Ukranian,32,балконі,1,"{'ROOT': ['балкон'], 'END': ['і']}"
6,Ukranian,33,таємно,1,"{'ROOT': ['таєм'], 'SUFF': ['н'], 'END': ['о']}"
6,Ukranian,34,секрет,1,{'ROOT': ['секрет']}
